area,price,facade,entrance_wid,floors,direction_home,direction_bal,bedroom,toilet,status_doc,furniture,date_post,date_exp,intent,pageType,productId,projectId,vipType,verified,expired,cateId,cityCode,districtId,wardId,streetId,pageId
74 m²,"6,9 tỷ",N/A,N/A,2 tầng,N/A,N/A,3 phòng,3 phòng,Hợp đồng mua bán,Cơ bản,18/10/2023,25/10/2023,Sale,LDP,38258973,2338,3,False,False,325,SG,72,11850,278,227
300 m²,Thỏa thuận,10 m,6 m,N/A,N/A,N/A,N/A,N/A,Sổ hồng,N/A,14/10/2023,21/10/2023,Sale,LDP,37541738,0,3,False,False,283,SG,72,11855,6400,227
50 m²,"1,26 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,18/10/2023,25/10/2023,Sale,LDP,38346188,3042,3,False,False,324,SG,72,11857,278,227
105 m²,Thỏa thuận,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sổ hồng riêng,N/A,18/10/2023,25/10/2023,Sale,LDP,38345649,0,3,False,False,283,SG,72,11860,4090,227
118 m²,945 triệu,6 m,7 m,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,18/10/2023,25/10/2023,Sale,LDP,38345389,0,3,False,False,283,SG,72,11859,5977,227
118 m²,880 triệu,6 m,7 m,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,18/10/2023,25/10/2023,Sale,LDP,38345370,0,3,False,False,283,SG,72,11849,5199,227
100 m²,Thỏa thuận,N/A,8 m,N/A,N/A,N/A,N/A,N/A,Sổ hồng riêng.,N/A,17/10/2023,24/10/2023,Sale,LDP,38343605,0,3,False,False,283,SG,72,11848,3970,227
112 m²,Thỏa thuận,N/A,15 m,N/A,N/A,N/A,N/A,N/A,Sổ hồng riêng,N/A,17/10/2023,24/10/2023,Sale,LDP,38343760,0,3,False,False,283,SG,72,11862,5884,227
115 m²,Thỏa thuận,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sổ hồng riêng,N/A,17/10/2023,24/10/2023,Sale,LDP,38343762,0,3,False,False,283,SG,72,11855,6400,227
105 m²,Thỏa thuận,N/A,7 m,N/A,N/A,N/A,N/A,N/A,Sổ hồng riêng,N/A,17/10/2023,24/10/2023,Sale,LDP,38343682,0,3,False,False,283,SG,72,11860,6753,227
59 m²,"2,5 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,17/10/2023,24/10/2023,Sale,LDP,38342959,4613,3,False,False,324,SG,72,11847,9430,227
56 m²,"2,17 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,1 phòng,N/A,N/A,17/10/2023,24/10/2023,Sale,LDP,38342951,2971,3,False,False,324,SG,72,11850,278,227
196 m²,19 tỷ,N/A,N/A,2 tầng,N/A,N/A,3 phòng,3 phòng,Hợp đồng mua bán,N/A,17/10/2023,24/10/2023,Sale,LDP,38165766,2338,3,False,False,325,SG,72,11850,278,227
56 m²,"2,25 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16/10/2023,23/10/2023,Sale,LDP,27942221,2971,3,False,False,324,SG,72,11850,278,227
494 m²,37 tỷ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17/10/2023,24/10/2023,Sale,LDP,38094532,0,3,False,False,41,SG,72,11859,553,227
57 m²,"1,55 tỷ",N/A,N/A,N/A,N/A,N/A,1 phòng,1 phòng,N/A,N/A,17/10/2023,24/10/2023,Sale,LDP,38257629,2076,3,False,False,324,SG,72,11857,278,227
90 m²,Thỏa thuận,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sổ hồng riêng,N/A,18/10/2023,28/10/2023,Sale,LDP,38352334,0,5,False,False,283,SG,72,11854,3970,227
48 m²,750 triệu,N/A,N/A,N/A,N/A,N/A,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,18/10/2023,28/10/2023,Sale,LDP,38352206,0,5,False,False,41,SG,72,11855,7897,227
150 m²,"1,4 tỷ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,18/10/2023,28/10/2023,Sale,LDP,38349716,0,5,False,False,283,SG,72,11862,6824,227
76 m²,"3,6 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ nội thất,17/10/2023,16/11/2023,Sale,LDP,35324334,2373,5,False,False,324,SG,72,11850,11276,227
78 m²,"3,1 tỷ",N/A,N/A,N/A,Tây - Nam,Đông - Bắc,2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,18/10/2023,02/11/2023,Sale,LDP,37705381,2971,5,False,False,324,SG,72,11850,278,227
120 m²,Thỏa thuận,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng.,N/A,18/10/2023,28/10/2023,Sale,LDP,38342140,0,5,False,False,283,SG,72,11859,0,227
"114,7 m²","4,15 tỷ",N/A,8 m,N/A,N/A,N/A,N/A,N/A,"SHR có sẵn, công chứng sang tên ngay, XDTD và hoàn công đầy đủ.",N/A,09/10/2023,19/10/2023,Sale,LDP,34092583,0,5,False,False,283,SG,72,11863,6864,227
118 m²,Thỏa thuận,6 m,N/A,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,17/10/2023,27/10/2023,Sale,LDP,37749542,0,5,False,False,283,SG,72,11849,5200,227
